doc,Page,Ycord_first,Xcord_first,font_size,font_name,Object,Textbox,word,special_char
033_sd.pdf,2,671.9026,351.88340000000005,9,AAAAAA+Arial,8,3,lang,0
033_sd.pdf,2,671.9026,371.28700000000003,9,AAAAAA+Arial,8,3,behutsam,0
033_sd.pdf,2,671.9026,413.0745500000001,9,AAAAAA+Arial,8,3,mit,0
033_sd.pdf,2,671.9026,427.49300000000005,9,AAAAAA+Arial,8,3,Wasser,0
033_sd.pdf,2,671.9026,459.96360000000004,9,AAAAAA+Arial,8,3,ausspülen,0
033_sd.pdf,2,671.9026,501.6,9,AAAAAA+Arial,8,3,.,1
033_sd.pdf,2,660.5026,154.10000000000002,9,AAAAAA+Arial,8,4,Eventuell,0
033_sd.pdf,2,660.5026,193.39945000000003,9,AAAAAA+Arial,8,4,vorhandene,0
033_sd.pdf,2,660.5026,243.15250000000003,9,AAAAAA+Arial,8,4,Kontaktlinsen,0
033_sd.pdf,2,660.5026,299.3674500000001,9,AAAAAA+Arial,8,4,nach,0
033_sd.pdf,2,660.5026,321.2591500000001,9,AAAAAA+Arial,8,4,Möglichkeit,0
033_sd.pdf,2,660.5026,368.5062000000001,9,AAAAAA+Arial,8,4,entfernen,0
033_sd.pdf,2,660.5026,406.3199500000001,9,AAAAAA+Arial,8,4,.,1
033_sd.pdf,2,660.5026,412.45000000000005,9,AAAAAA+Arial,8,4,Weiter,0
033_sd.pdf,2,660.5026,440.64250000000004,9,AAAAAA+Arial,8,4,ausspülen,0
033_sd.pdf,2,660.5026,481.75000000000006,9,AAAAAA+Arial,8,4,.,1
033_sd.pdf,2,649.1026,63.75000000000006,9,AAAAAA+Arial,7,1,P310,0
033_sd.pdf,2,649.1026,154.10000000000005,9,AAAAAA+Arial,8,5,Sofort,0
033_sd.pdf,2,649.1026,180.46670000000006,9,AAAAAA+Arial,8,5,GIFTINFORMATIONSZENTRUM,0
033_sd.pdf,2,649.1026,312.4000000000001,9,AAAAAA+Arial,8,5,/,1
033_sd.pdf,2,649.1026,314.88810000000007,9,AAAAAA+Arial,8,5,Arzt,0
033_sd.pdf,2,649.1026,333.2893000000001,9,AAAAAA+Arial,8,5,anrufen,0
033_sd.pdf,2,649.1026,363.6387500000001,9,AAAAAA+Arial,8,5,.,1
033_sd.pdf,2,637.7026,63.750000000000085,9,AAAAAA+Arial,7,2,P405,0
033_sd.pdf,2,637.7026,154.10000000000008,9,AAAAAA+Arial,8,6,Unter,0
033_sd.pdf,2,637.7026,178.47085000000007,9,AAAAAA+Arial,8,6,Verschluss,0
033_sd.pdf,2,637.7026,224.27695000000008,9,AAAAAA+Arial,8,6,aufbewahren,0
033_sd.pdf,2,637.7026,276.5000000000001,9,AAAAAA+Arial,8,6,.,1
033_sd.pdf,2,626.3026,63.750000000000114,9,AAAAAA+Arial,7,3,P501,0
033_sd.pdf,2,626.3026,154.1000000000001,9,AAAAAA+Arial,8,7,Inhalt,0
033_sd.pdf,2,626.3026,175.9917000000001,9,AAAAAA+Arial,8,7,/,1
033_sd.pdf,2,626.3026,178.6000000000001,9,AAAAAA+Arial,8,7,Behälter,0
033_sd.pdf,2,626.3026,214.41790000000012,9,AAAAAA+Arial,8,7,Entsorgung,0
033_sd.pdf,2,626.3026,262.67630000000014,9,AAAAAA+Arial,8,7,gemäß,0
033_sd.pdf,2,626.3026,293.01680000000016,9,AAAAAA+Arial,8,7,den,0
033_sd.pdf,2,626.3026,310.4335000000002,9,AAAAAA+Arial,8,7,behördlichen,0
033_sd.pdf,2,626.3026,364.1603500000002,9,AAAAAA+Arial,8,7,Vorschriften,0
033_sd.pdf,2,626.3026,412.4000000000001,9,AAAAAA+Arial,8,7,.,1
033_sd.pdf,2,626.3026,417.3762000000001,9,AAAAAA+Arial,8,7,zuführen,0
033_sd.pdf,2,626.3026,452.2006500000001,9,AAAAAA+Arial,8,7,.,1
033_sd.pdf,2,611.595,35.250000000000085,9,AAAAAB+Arial-Bold,10,1,2.3.,0
033_sd.pdf,2,611.595,52.27750000000009,9,AAAAAB+Arial-Bold,10,1,Sonstige,0
033_sd.pdf,2,611.595,91.66125000000008,9,AAAAAB+Arial-Bold,10,1,Gefahren,0
033_sd.pdf,2,599.8526,63.40000000000009,9,AAAAAA+Arial,11,1,nach,0
033_sd.pdf,2,599.8526,85.29170000000009,9,AAAAAA+Arial,11,1,Einatmen,0
033_sd.pdf,2,599.8526,123.09650000000009,9,AAAAAA+Arial,11,1,:,1
033_sd.pdf,2,599.8526,128.0727000000001,9,AAAAAA+Arial,11,1,Dämpfe,0
033_sd.pdf,2,599.8526,161.8947500000001,9,AAAAAA+Arial,11,1,oder,0
033_sd.pdf,2,599.8526,182.29180000000014,9,AAAAAA+Arial,11,1,Nebel,0
033_sd.pdf,2,599.8526,208.15730000000013,9,AAAAAA+Arial,11,1,in,0
033_sd.pdf,2,599.8526,217.60850000000013,9,AAAAAA+Arial,11,1,höheren,0
033_sd.pdf,2,599.8526,252.93415000000016,9,AAAAAA+Arial,11,1,als,0
033_sd.pdf,2,599.8526,266.86035000000015,9,AAAAAA+Arial,11,1,zulässigen,0
033_sd.pdf,2,599.8526,311.62825000000015,9,AAAAAA+Arial,11,1,Konzentrationen,0
033_sd.pdf,2,599.8526,379.2902500000001,9,AAAAAA+Arial,11,1,oder,0
033_sd.pdf,2,599.8526,399.6873000000001,9,AAAAAA+Arial,11,1,in,0
033_sd.pdf,2,599.8526,409.1385000000001,9,AAAAAA+Arial,11,1,ungewöhnlich,0
033_sd.pdf,2,599.8526,466.3469000000001,9,AAAAAA+Arial,11,1,hohen,0
033_sd.pdf,2,588.4526,63.40000000000009,9,AAAAAA+Arial,11,2,Konzentrationen,0
033_sd.pdf,2,588.4526,131.0620000000001,9,AAAAAA+Arial,11,2,können,0
033_sd.pdf,2,588.4526,162.90610000000012,9,AAAAAA+Arial,11,2,zu,0
033_sd.pdf,2,588.4526,174.84540000000013,9,AAAAAA+Arial,11,2,einer,0
033_sd.pdf,2,588.4526,197.22935000000012,9,AAAAAA+Arial,11,2,Reizung,0
033_sd.pdf,2,588.4526,232.54605000000012,9,AAAAAA+Arial,11,2,von,0
033_sd.pdf,2,588.4526,249.46155000000013,9,AAAAAA+Arial,11,2,Nase,0
033_sd.pdf,2,588.4526,272.8389500000001,9,AAAAAA+Arial,11,2,und,0
033_sd.pdf,2,588.4526,290.2556500000002,9,AAAAAA+Arial,11,2,Hals,0
033_sd.pdf,2,588.4526,310.6437500000001,9,AAAAAA+Arial,11,2,sowie,0
033_sd.pdf,2,588.4526,336.0080500000001,9,AAAAAA+Arial,11,2,zu,0
033_sd.pdf,2,588.4526,347.9473500000001,9,AAAAAA+Arial,11,2,Kopfschmerzen,0
033_sd.pdf,2,588.4526,410.12300000000016,9,AAAAAA+Arial,11,2,",",1
033_sd.pdf,2,588.4526,415.0992000000001,9,AAAAAA+Arial,11,2,Übelkeit,0
033_sd.pdf,2,588.4526,449.9147000000001,9,AAAAAA+Arial,11,2,und,0
033_sd.pdf,2,577.0526,63.40000000000009,9,AAAAAA+Arial,11,3,Schläfrigkeit,0
033_sd.pdf,2,577.0526,114.6298000000001,9,AAAAAA+Arial,11,3,führen,0
033_sd.pdf,2,577.0526,140.0030500000001,9,AAAAAA+Arial,11,3,.,1
033_sd.pdf,2,565.6526,63.40000000000009,9,AAAAAA+Arial,11,4,Nach,0
033_sd.pdf,2,565.6526,86.77740000000009,9,AAAAAA+Arial,11,4,Hautkontakt,0
033_sd.pdf,2,565.6526,134.5346000000001,9,AAAAAA+Arial,11,4,:,1
033_sd.pdf,2,565.6526,139.5108000000001,9,AAAAAA+Arial,11,4,Ein,0
033_sd.pdf,2,565.6526,154.9316500000001,9,AAAAAA+Arial,11,4,kurzer,0
033_sd.pdf,2,565.6526,182.2828500000001,9,AAAAAA+Arial,11,4,Kontakt,0
033_sd.pdf,2,565.6526,215.12040000000013,9,AAAAAA+Arial,11,4,kann,0
033_sd.pdf,2,565.6526,237.01210000000015,9,AAAAAA+Arial,11,4,eine,0
033_sd.pdf,2,565.6526,256.41570000000013,9,AAAAAA+Arial,11,4,leichte,0
033_sd.pdf,2,565.6526,284.76930000000016,9,AAAAAA+Arial,11,4,Reizung,0
033_sd.pdf,2,565.6526,320.0860000000001,9,AAAAAA+Arial,11,4,hervorrufen,0
033_sd.pdf,2,565.6526,365.8473500000001,9,AAAAAA+Arial,11,4,.,1
033_sd.pdf,2,565.6526,370.82355000000007,9,AAAAAA+Arial,11,4,Ein,0
033_sd.pdf,2,565.6526,386.24440000000004,9,AAAAAA+Arial,11,4,längerer,0
033_sd.pdf,2,565.6526,421.5611,9,AAAAAA+Arial,11,4,Kontakt,0
033_sd.pdf,2,565.6526,454.39865,9,AAAAAA+Arial,11,4,(,1
033_sd.pdf,2,565.6526,457.37899999999996,9,AAAAAA+Arial,11,4,z,0
033_sd.pdf,2,565.6526,461.854,9,AAAAAA+Arial,11,4,.,1
033_sd.pdf,2,565.6526,464.34209999999996,9,AAAAAA+Arial,11,4,B,0
033_sd.pdf,2,565.6526,470.31174999999996,9,AAAAAA+Arial,11,4,.,1
033_sd.pdf,2,565.6526,475.2879499999999,9,AAAAAA+Arial,11,4,durch,0
033_sd.pdf,2,554.2526,63.40000000000009,9,AAAAAA+Arial,11,5,mit,0
033_sd.pdf,2,554.2526,77.8184500000001,9,AAAAAA+Arial,11,5,dem,0
033_sd.pdf,2,554.2526,97.7143000000001,9,AAAAAA+Arial,11,5,Produkt,0
033_sd.pdf,2,554.2526,131.04410000000007,9,AAAAAA+Arial,11,5,benetzte,0
033_sd.pdf,2,554.2526,167.8644000000001,9,AAAAAA+Arial,11,5,Kleidung,0
033_sd.pdf,2,554.2526,202.68885000000014,9,AAAAAA+Arial,11,5,),1
033_sd.pdf,2,554.2526,208.15730000000013,9,AAAAAA+Arial,11,5,kann,0
033_sd.pdf,2,554.2526,230.04900000000015,9,AAAAAA+Arial,11,5,zu,0
033_sd.pdf,2,554.2526,241.98830000000015,9,AAAAAA+Arial,11,5,einer,0
033_sd.pdf,2,554.2526,264.3722500000001,9,AAAAAA+Arial,11,5,ernsthaften,0
033_sd.pdf,2,554.2526,311.6372000000002,9,AAAAAA+Arial,11,5,Reizung,0
033_sd.pdf,2,554.2526,346.95390000000015,9,AAAAAA+Arial,11,5,führen,0
033_sd.pdf,2,554.2526,372.32715000000013,9,AAAAAA+Arial,11,5,",",1
033_sd.pdf,2,554.2526,377.3033500000001,9,AAAAAA+Arial,11,5,die,0
033_sd.pdf,2,554.2526,391.73075000000006,9,AAAAAA+Arial,11,5,in,0
033_sd.pdf,2,554.2526,401.18195000000003,9,AAAAAA+Arial,11,5,Form,0
033_sd.pdf,2,554.2526,424.5504,9,AAAAAA+Arial,11,5,einer,0
033_sd.pdf,2,554.2526,446.93435,9,AAAAAA+Arial,11,5,Rötung,0
033_sd.pdf,2,554.2526,478.27725,9,AAAAAA+Arial,11,5,und,0
033_sd.pdf,2,542.8526,63.40000000000009,9,AAAAAA+Arial,11,6,Anschwellen,0
033_sd.pdf,2,542.8526,116.12445000000008,9,AAAAAA+Arial,11,6,auftritt,0
033_sd.pdf,2,542.8526,140.99650000000008,9,AAAAAA+Arial,11,6,.,1
033_sd.pdf,2,531.4526000000001,63.40000000000009,9,AAAAAA+Arial,11,7,Nach,0
033_sd.pdf,2,531.4526000000001,86.27620000000009,9,AAAAAA+Arial,11,7,Augenkontakt,0
033_sd.pdf,2,531.4526000000001,141.3000000000001,9,AAAAAA+Arial,11,7,:,1
033_sd.pdf,2,531.4526000000001,146.2762000000001,9,AAAAAA+Arial,11,7,Rötung,0
033_sd.pdf,2,531.4526000000001,177.6191000000001,9,AAAAAA+Arial,11,7,der,0
033_sd.pdf,2,531.4526000000001,193.0399500000001,9,AAAAAA+Arial,11,7,Bindehaut,0
033_sd.pdf,2,531.4526000000001,233.34180000000015,9,AAAAAA+Arial,11,7,.,1
033_sd.pdf,2,520.0526000000001,63.40000000000009,9,AAAAAA+Arial,11,8,nach,0
033_sd.pdf,2,520.0526000000001,85.29170000000009,9,AAAAAA+Arial,11,8,Verschlucken,0
033_sd.pdf,2,520.0526000000001,138.9000000000001,9,AAAAAA+Arial,11,8,:,1
033_sd.pdf,2,520.0526000000001,143.9000000000001,9,AAAAAA+Arial,11,8,Orale,0
033_sd.pdf,2,520.0526000000001,167.7696500000001,9,AAAAAA+Arial,11,8,Aufnahme,0
033_sd.pdf,2,520.0526000000001,211.05185000000012,9,AAAAAA+Arial,11,8,kleiner,0
033_sd.pdf,2,520.0526000000001,239.89770000000013,9,AAAAAA+Arial,11,8,Mengen,0
033_sd.pdf,2,520.0526000000001,274.72215000000017,9,AAAAAA+Arial,11,8,führt,0
033_sd.pdf,2,520.0526000000001,295.11920000000015,9,AAAAAA+Arial,11,8,zu,0
033_sd.pdf,2,520.0526000000001,307.05850000000015,9,AAAAAA+Arial,11,8,Nierenschäden,0
033_sd.pdf,2,520.0526000000001,368.1500000000001,9,AAAAAA+Arial,11,8,.,1
033_sd.pdf,2,508.65260000000006,63.40000000000009,9,AAAAAA+Arial,11,9,Vorsicht,0
033_sd.pdf,2,508.65260000000006,97.76800000000009,9,AAAAAA+Arial,11,9,bei,0
033_sd.pdf,2,508.65260000000006,112.19540000000009,9,AAAAAA+Arial,11,9,Erbrechen,0
033_sd.pdf,2,508.65260000000006,153.85000000000008,9,AAAAAA+Arial,11,9,:,1
033_sd.pdf,2,508.65260000000006,158.82620000000009,9,AAAAAA+Arial,11,9,Aspirationsgefahr!,0
033_sd.pdf,2,487.5542,35.25,10,AAAAAB+Arial-Bold,12,1,ABSCHNITT,0
033_sd.pdf,2,487.5542,93.68075,10,AAAAAB+Arial-Bold,12,1,3,0
033_sd.pdf,2,487.5542,99.04615000000001,10,AAAAAB+Arial-Bold,12,1,:,1
033_sd.pdf,2,487.5542,104.9423,10,AAAAAB+Arial-Bold,12,1,Zusammensetzung,0
033_sd.pdf,2,487.5542,192.34235,10,AAAAAB+Arial-Bold,12,1,/,1
033_sd.pdf,2,487.5542,195.02505000000002,10,AAAAAB+Arial-Bold,12,1,Angaben,0
033_sd.pdf,2,487.5542,238.99045000000004,10,AAAAAB+Arial-Bold,12,1,zu,0
033_sd.pdf,2,487.5542,252.39430000000004,10,AAAAAB+Arial-Bold,12,1,Bestandteilen,0
033_sd.pdf,2,465.99499999999995,35.25,9,AAAAAB+Arial-Bold,13,1,3.2.,0
033_sd.pdf,2,465.99499999999995,52.2775,9,AAAAAB+Arial-Bold,13,1,Gemische,0
033_sd.pdf,2,447.49499999999995,36.25,9,AAAAAB+Arial-Bold,13,2,Gefährliche,0
033_sd.pdf,2,447.49499999999995,86.82499999999999,9,AAAAAB+Arial-Bold,13,2,Inhaltsstoffe,0
033_sd.pdf,2,432.9328,37.45,8,AAAAAA+Arial,13,4,CAS-Nr,0
033_sd.pdf,2,432.9328,64.8928,8,AAAAAA+Arial,13,4,.,1
033_sd.pdf,2,432.9328,97.75,8,AAAAAA+Arial,13,3,Bezeichnung,0
033_sd.pdf,2,432.9328,530.5,8,AAAAAA+Arial,20,1,Anteil,0
033_sd.pdf,2,419.2328,97.75,8,AAAAAA+Arial,13,5,EG-Nr,0
033_sd.pdf,2,419.2328,120.24369999999999,8,AAAAAA+Arial,13,5,.,1
033_sd.pdf,2,419.2328,228.2,8,AAAAAA+Arial,16,1,Index-Nr,0
033_sd.pdf,2,419.2328,258.80179999999996,8,AAAAAA+Arial,16,1,.,1
033_sd.pdf,2,419.2328,358.5,8,AAAAAA+Arial,18,1,REACH-Nr,0
033_sd.pdf,2,419.2328,397.6392,8,AAAAAA+Arial,18,1,.,1
033_sd.pdf,2,404.7828,97.75,8,AAAAAA+Arial,13,6,Einstufung,0
033_sd.pdf,2,404.7828,138.2743,8,AAAAAA+Arial,13,6,gemäß,0
033_sd.pdf,2,404.7828,165.73329999999999,8,AAAAAA+Arial,13,6,Verordnung,0
033_sd.pdf,2,404.7828,209.85400000000004,8,AAAAAA+Arial,13,6,(,1
033_sd.pdf,2,404.7828,212.55130000000003,8,AAAAAA+Arial,13,6,EG,0
033_sd.pdf,2,404.7828,224.25580000000002,8,AAAAAA+Arial,13,6,),1
033_sd.pdf,2,404.7828,229.20490000000004,8,AAAAAA+Arial,13,6,Nr,0
033_sd.pdf,2,404.7828,237.29680000000005,8,AAAAAA+Arial,13,6,.,1
033_sd.pdf,2,404.7828,241.80040000000005,8,AAAAAA+Arial,13,6,1272/2008,0
033_sd.pdf,2,404.7828,282.33280000000013,8,AAAAAA+Arial,13,6,[CLP],0
033_sd.pdf,2,390.5828,37.45,8,AAAAAA+Arial,17,1,107-21-1,0
033_sd.pdf,2,390.5828,97.75,8,AAAAAA+Arial,13,7,Ethandiol,0
033_sd.pdf,2,390.5828,499.85,8,AAAAAA+Arial,21,1,60,0
033_sd.pdf,2,390.5828,511.10900000000004,8,AAAAAA+Arial,21,1,-,0
033_sd.pdf,2,390.5828,516.0581,8,AAAAAA+Arial,21,1,<=,0
033_sd.pdf,2,390.5828,527.7707,8,AAAAAA+Arial,21,1,100,0
033_sd.pdf,2,390.5828,543.5333,8,AAAAAA+Arial,21,1,%,1
033_sd.pdf,2,375.9828,97.75,8,AAAAAA+Arial,13,8,203-473-3,0
033_sd.pdf,2,375.9828,228.2,8,AAAAAA+Arial,14,1,603-027-00-1,0
033_sd.pdf,2,375.9828,358.5,8,AAAAAA+Arial,19,1,01-2119456816-28,0
033_sd.pdf,2,362.6328,97.75,8,AAAAAA+Arial,13,9,Acute,0
033_sd.pdf,2,362.6328,120.5596,8,AAAAAA+Arial,13,9,Tox,0
033_sd.pdf,2,362.6328,133.15,8,AAAAAA+Arial,13,9,.,1
033_sd.pdf,2,362.6328,137.6536,8,AAAAAA+Arial,13,9,"4,",0
033_sd.pdf,2,362.6328,146.65,8,AAAAAA+Arial,13,9,STOT,0
033_sd.pdf,2,362.6328,170.1967,8,AAAAAA+Arial,13,9,RE,0
033_sd.pdf,2,362.6328,183.7,8,AAAAAA+Arial,13,9,2,0
033_sd.pdf,2,362.6328,188.2036,8,AAAAAA+Arial,13,9,;,1
033_sd.pdf,2,362.6328,192.7072,8,AAAAAA+Arial,13,9,H302,0
033_sd.pdf,2,362.6328,214.31799999999998,8,AAAAAA+Arial,13,9,H373,0
033_sd.pdf,2,348.1328,37.44999999999999,8,AAAAAA+Arial,15,1,3164-85-0,0
033_sd.pdf,2,348.1328,97.74999999999999,8,AAAAAA+Arial,13,10,2-Ethylhexansäure,0
033_sd.pdf,2,348.1328,165.2797,8,AAAAAA+Arial,13,10,",",1
033_sd.pdf,2,348.1328,169.7833,8,AAAAAA+Arial,13,10,Kaliumsalz,0
033_sd.pdf,2,348.1328,511.35,8,AAAAAA+Arial,22,1,"2,5",0
033_sd.pdf,2,348.1328,524.8608,8,AAAAAA+Arial,22,1,-,0
033_sd.pdf,2,348.1328,529.8099,8,AAAAAA+Arial,22,1,<,0
033_sd.pdf,2,348.1328,536.7921,8,AAAAAA+Arial,22,1,5,0
033_sd.pdf,2,348.1328,543.5475,8,AAAAAA+Arial,22,1,%,1
033_sd.pdf,2,333.53279999999995,97.75,8,AAAAAA+Arial,13,11,221-625-7,0
033_sd.pdf,2,320.1828,97.75,8,AAAAAA+Arial,13,12,Repr,0
033_sd.pdf,2,320.1828,115.3027,8,AAAAAA+Arial,13,12,.,1
033_sd.pdf,2,320.1828,119.8063,8,AAAAAA+Arial,13,12,"2,",0
033_sd.pdf,2,320.1828,128.8135,8,AAAAAA+Arial,13,12,Skin,0
033_sd.pdf,2,320.1828,146.8198,8,AAAAAA+Arial,13,12,Irrit,0
033_sd.pdf,2,320.1828,158.5162,8,AAAAAA+Arial,13,12,.,1
033_sd.pdf,2,320.1828,163.0198,8,AAAAAA+Arial,13,12,"2,",0
033_sd.pdf,2,320.1828,172.02700000000002,8,AAAAAA+Arial,13,12,Eye,0
033_sd.pdf,2,320.1828,188.23510000000002,8,AAAAAA+Arial,13,12,Dam,0
033_sd.pdf,2,320.1828,205.3342,8,AAAAAA+Arial,13,12,.,1
033_sd.pdf,2,320.1828,209.83780000000002,8,AAAAAA+Arial,13,12,1,0
033_sd.pdf,2,320.1828,214.34140000000002,8,AAAAAA+Arial,13,12,;,1
033_sd.pdf,2,320.1828,218.84500000000003,8,AAAAAA+Arial,13,12,H361d,0
033_sd.pdf,2,320.1828,244.95940000000007,8,AAAAAA+Arial,13,12,H315,0
033_sd.pdf,2,320.1828,266.5702000000001,8,AAAAAA+Arial,13,12,H318,0
033_sd.pdf,2,304.40259999999995,36.25,9,AAAAAA+Arial,23,1,Wortlaut,0
033_sd.pdf,2,304.40259999999995,71.9068,9,AAAAAA+Arial,23,1,der,0
033_sd.pdf,2,304.40259999999995,87.32765,9,AAAAAA+Arial,23,1,H-,0
033_sd.pdf,2,304.40259999999995,99.25800000000001,9,AAAAAA+Arial,23,1,und,0
033_sd.pdf,2,304.40259999999995,116.67470000000003,9,AAAAAA+Arial,23,1,EUH-Sätze,0
033_sd.pdf,2,304.40259999999995,161.43365000000006,9,AAAAAA+Arial,23,1,:,1
033_sd.pdf,2,304.40259999999995,166.40985000000003,9,AAAAAA+Arial,23,1,siehe,0
033_sd.pdf,2,304.40259999999995,189.78725000000003,9,AAAAAA+Arial,23,1,Abschnitt,0
033_sd.pdf,2,304.40259999999995,229.08670000000004,9,AAAAAA+Arial,23,1,16.,0
033_sd.pdf,2,281.6042,35.25,10,AAAAAB+Arial-Bold,24,1,ABSCHNITT,0
033_sd.pdf,2,281.6042,93.68075,10,AAAAAB+Arial-Bold,24,1,4,0
033_sd.pdf,2,281.6042,99.04615000000001,10,AAAAAB+Arial-Bold,24,1,:,1
033_sd.pdf,2,281.6042,104.9423,10,AAAAAB+Arial-Bold,24,1,Erste-Hilfe-Maßnahmen,0
033_sd.pdf,2,260.69499999999994,35.25,9,AAAAAB+Arial-Bold,25,1,4.1.,0
033_sd.pdf,2,260.69499999999994,52.2775,9,AAAAAB+Arial-Bold,25,1,Beschreibung,0
033_sd.pdf,2,260.69499999999994,113.055,9,AAAAAB+Arial-Bold,25,1,der,0
033_sd.pdf,2,260.69499999999994,129.10250000000002,9,AAAAAB+Arial-Bold,25,1,Erste-Hilfe-Maßnahmen,0
033_sd.pdf,2,243.99499999999992,48.4,9,AAAAAB+Arial-Bold,26,1,Allgemeine,0
033_sd.pdf,2,243.99499999999992,97.51375,9,AAAAAB+Arial-Bold,26,1,Hinweise,0
033_sd.pdf,2,232.55259999999993,63.4,9,AAAAAA+Arial,27,1,Kontaminierte,0
033_sd.pdf,2,232.55259999999993,121.10065,9,AAAAAA+Arial,27,1,Kleidung,0
033_sd.pdf,2,232.55259999999993,158.41320000000005,9,AAAAAA+Arial,27,1,ausziehen,0
033_sd.pdf,2,232.55259999999993,199.20730000000006,9,AAAAAA+Arial,27,1,.,1
033_sd.pdf,2,221.15259999999995,63.4,9,AAAAAA+Arial,27,2,Selbstschutz,0
033_sd.pdf,2,221.15259999999995,116.62565000000001,9,AAAAAA+Arial,27,2,des,0
033_sd.pdf,2,221.15259999999995,133.54115,9,AAAAAA+Arial,27,2,Ersthelfers,0
033_sd.pdf,2,206.145,48.39999999999998,9,AAAAAB+Arial-Bold,28,1,Nach,0
033_sd.pdf,2,206.145,72.22624999999998,9,AAAAAB+Arial-Bold,28,1,Einatmen,0
033_sd.pdf,2,194.7025999999999,63.4,9,AAAAAA+Arial,29,1,Für,0
033_sd.pdf,2,194.7025999999999,79.31309999999999,9,AAAAAA+Arial,29,1,Frischluft,0
033_sd.pdf,2,194.7025999999999,118.1024,9,AAAAAA+Arial,29,1,sorgen,0
033_sd.pdf,2,194.7025999999999,145.46255000000002,9,AAAAAA+Arial,29,1,.,1
033_sd.pdf,2,183.30259999999993,63.4,9,AAAAAA+Arial,29,2,Bei,0
033_sd.pdf,2,183.30259999999993,78.31965,9,AAAAAA+Arial,29,2,Auftreten,0
033_sd.pdf,2,183.30259999999993,117.12684999999999,9,AAAAAA+Arial,29,2,von,0
033_sd.pdf,2,183.30259999999993,134.04235,9,AAAAAA+Arial,29,2,Symptomen,0
033_sd.pdf,2,183.30259999999993,184.27870000000001,9,AAAAAA+Arial,29,2,oder,0
033_sd.pdf,2,183.30259999999993,204.67575000000002,9,AAAAAA+Arial,29,2,in,0
033_sd.pdf,2,183.30259999999993,214.12695000000002,9,AAAAAA+Arial,29,2,Zweifelsfällen,0
033_sd.pdf,2,183.30259999999993,270.8252,9,AAAAAA+Arial,29,2,ärztlichen,0
033_sd.pdf,2,183.30259999999993,311.61035,9,AAAAAA+Arial,29,2,Rat,0
033_sd.pdf,2,183.30259999999993,328.0246499999999,9,AAAAAA+Arial,29,2,einholen,0
033_sd.pdf,2,183.30259999999993,363.0,9,AAAAAA+Arial,29,2,.,1
033_sd.pdf,2,171.90259999999995,63.39999999999998,9,AAAAAA+Arial,29,3,BEI,0
033_sd.pdf,2,171.90259999999995,80.31549999999997,9,AAAAAA+Arial,29,3,EINATMEN,0
033_sd.pdf,2,171.90259999999995,125.79999999999998,9,AAAAAA+Arial,29,3,:,1
033_sd.pdf,2,171.90259999999995,130.79999999999998,9,AAAAAA+Arial,29,3,Bei,0
033_sd.pdf,2,171.90259999999995,145.71964999999997,9,AAAAAA+Arial,29,3,Atembeschwerden,0
033_sd.pdf,2,171.90259999999995,222.3227,9,AAAAAA+Arial,29,3,an,0
033_sd.pdf,2,171.90259999999995,234.7632,9,AAAAAA+Arial,29,3,die,0
033_sd.pdf,2,171.90259999999995,249.19060000000002,9,AAAAAA+Arial,29,3,frische,0
033_sd.pdf,2,171.90259999999995,278.03645000000006,9,AAAAAA+Arial,29,3,Luft,0
033_sd.pdf,2,171.90259999999995,295.45315000000005,9,AAAAAA+Arial,29,3,bringen,0
033_sd.pdf,2,171.90259999999995,327.7895000000001,9,AAAAAA+Arial,29,3,und,0
033_sd.pdf,2,171.90259999999995,345.2062000000001,9,AAAAAA+Arial,29,3,in,0
033_sd.pdf,2,171.90259999999995,354.6574000000001,9,AAAAAA+Arial,29,3,einer,0
033_sd.pdf,2,171.90259999999995,377.0413500000001,9,AAAAAA+Arial,29,3,Position,0
033_sd.pdf,2,171.90259999999995,411.3646000000001,9,AAAAAA+Arial,29,3,ruhigstellen,0
033_sd.pdf,2,171.90259999999995,458.54999999999995,9,AAAAAA+Arial,29,3,",",1
033_sd.pdf,2,171.90259999999995,463.52619999999996,9,AAAAAA+Arial,29,3,die,0
033_sd.pdf,2,171.90259999999995,477.95359999999994,9,AAAAAA+Arial,29,3,das,0
033_sd.pdf,2,160.50259999999997,63.39999999999998,9,AAAAAA+Arial,29,4,Atmen,0
033_sd.pdf,2,160.50259999999997,91.75359999999998,9,AAAAAA+Arial,29,4,erleichtert,0
033_sd.pdf,2,160.50259999999997,131.04409999999996,9,AAAAAA+Arial,29,4,.,1
033_sd.pdf,2,145.49500000000015,48.39999999999995,9,AAAAAB+Arial-Bold,30,1,Nach,0
033_sd.pdf,2,145.49500000000015,72.22624999999995,9,AAAAAB+Arial-Bold,30,1,Hautkontakt,0
033_sd.pdf,2,134.05260000000004,63.39999999999998,9,AAAAAA+Arial,31,1,Mit,0
033_sd.pdf,2,134.05260000000004,77.81844999999998,9,AAAAAA+Arial,31,1,reichlich,0
033_sd.pdf,2,134.05260000000004,113.12619999999998,9,AAAAAA+Arial,31,1,Wasser,0
033_sd.pdf,2,134.05260000000004,145.59679999999997,9,AAAAAA+Arial,31,1,abwaschen,0
033_sd.pdf,2,134.05260000000004,191.39999999999998,9,AAAAAA+Arial,31,1,.,1
033_sd.pdf,2,122.65260000000006,63.39999999999998,9,AAAAAA+Arial,31,2,Kontaminierte,0
