,doc,Page,Ycord_first,Xcord_first,font_size,font_name,Object,Textbox,word,special_char,ycord_average
2690,003_sd.pdf,2,640.903703638416,70.919971632,8,"ZJQUBB+Tahoma,Bold",12,2,2.3,0,640.079890634608
2691,003_sd.pdf,2,639.667984132704,93.59996256,10,"ZJQUBB+Tahoma,Bold",12,2,Sonstige,0,640.079890634608
2692,003_sd.pdf,2,639.667984132704,139.9199380596024,10,"ZJQUBB+Tahoma,Bold",12,2,Gefahren,0,640.079890634608
2693,003_sd.pdf,2,628.5435085824961,98.159960736,8,UUZAOO+Tahoma,11,1,Dieser,0,628.5435085824961
2694,003_sd.pdf,2,628.5435085824961,122.75994920328068,8,UUZAOO+Tahoma,11,1,Stoff,0,628.5435085824961
2695,003_sd.pdf,2,628.5435085824961,141.7199403150012,8,UUZAOO+Tahoma,11,1,erfüllt,0,628.5435085824961
2696,003_sd.pdf,2,628.5435085824961,164.63993230752072,8,UUZAOO+Tahoma,11,1,die,0,628.5435085824961
2697,003_sd.pdf,2,628.5435085824961,177.59993501471757,8,UUZAOO+Tahoma,11,1,PBT-Kriterien,0,628.5435085824961
2698,003_sd.pdf,2,628.5435085824961,226.67992219091485,8,UUZAOO+Tahoma,11,1,der,0,628.5435085824961
2699,003_sd.pdf,2,628.5435085824961,240.71992721411058,8,UUZAOO+Tahoma,11,1,REACH-Verordnung,0,628.5435085824961
2700,003_sd.pdf,2,628.5435085824961,309.4797642940848,8,UUZAOO+Tahoma,11,1,",",1,628.5435085824961
2701,003_sd.pdf,2,628.5435085824961,314.3958397973178,8,UUZAOO+Tahoma,11,1,Annex,0,628.5435085824961
2702,003_sd.pdf,2,628.5435085824961,338.75977340426044,8,UUZAOO+Tahoma,11,1,XIII,0,628.5435085824961
2703,003_sd.pdf,2,628.5435085824961,352.43977962793576,8,UUZAOO+Tahoma,11,1,.,1,628.5435085824961
2704,003_sd.pdf,2,628.5435085824961,357.3597809120545,8,UUZAOO+Tahoma,11,1,Dieser,0,628.5435085824961
2705,003_sd.pdf,2,628.5435085824961,381.9597620709781,8,UUZAOO+Tahoma,11,1,Stoff,0,628.5435085824961
2706,003_sd.pdf,2,628.5435085824961,400.91976789589273,8,UUZAOO+Tahoma,11,1,erfüllt,0,628.5435085824961
2707,003_sd.pdf,2,628.5435085824961,423.83977468200635,8,UUZAOO+Tahoma,11,1,die,0,628.5435085824961
2708,003_sd.pdf,2,628.5435085824961,436.7997773892032,8,UUZAOO+Tahoma,11,1,vPvB-Kriterien,0,628.5435085824961
2709,003_sd.pdf,2,628.5435085824961,488.8798024873208,8,UUZAOO+Tahoma,11,1,der,0,628.5435085824961
2710,003_sd.pdf,2,618.8235124704961,98.159960736,8,UUZAOO+Tahoma,11,2,REACH-Verordnung,0,618.8235124704961
2711,003_sd.pdf,2,618.8235124704961,166.91768504813928,8,UUZAOO+Tahoma,11,2,",",1,618.8235124704961
2712,003_sd.pdf,2,618.8235124704961,171.83376055137228,8,UUZAOO+Tahoma,11,2,Annex,0,618.8235124704961
2713,003_sd.pdf,2,618.8235124704961,196.19769415831496,8,UUZAOO+Tahoma,11,2,XIII,0,618.8235124704961
2714,003_sd.pdf,2,618.8235124704961,209.87770038199028,8,UUZAOO+Tahoma,11,2,.,1,618.8235124704961
2715,003_sd.pdf,2,595.268001892704,70.91507163396,10,"ZJQUBB+Tahoma,Bold",12,5,ABSCHNITT,0,595.268001892704
2716,003_sd.pdf,2,595.268001892704,132.83991467378087,10,"ZJQUBB+Tahoma,Bold",12,5,3,0,595.268001892704
2717,003_sd.pdf,2,595.268001892704,139.31991596977932,10,"ZJQUBB+Tahoma,Bold",12,5,:,1,595.268001892704
2718,003_sd.pdf,2,595.268001892704,145.79991358057924,10,"ZJQUBB+Tahoma,Bold",12,5,Zusammensetzung,0,595.268001892704
2719,003_sd.pdf,2,595.268001892704,240.599866306583,10,"ZJQUBB+Tahoma,Bold",12,5,/,1,595.268001892704
2720,003_sd.pdf,2,595.268001892704,246.35501643256202,10,"ZJQUBB+Tahoma,Bold",12,5,Angaben,0,595.268001892704
2721,003_sd.pdf,2,595.268001892704,293.5198663230146,10,"ZJQUBB+Tahoma,Bold",12,5,zu,0,595.268001892704
2722,003_sd.pdf,2,595.268001892704,308.15986964941095,10,"ZJQUBB+Tahoma,Bold",12,5,Bestandteilen,0,595.268001892704
2723,003_sd.pdf,2,574.1835303264961,93.59996256,8,UUZAOO+Tahoma,12,7,Wasserverdünnbares,0,574.1835303264961
2724,003_sd.pdf,2,574.1835303264961,169.9199567434701,8,UUZAOO+Tahoma,12,7,Holzschutzmittel,0,574.1835303264961
2725,003_sd.pdf,2,561.823535270496,70.919971632,8,"ZJQUBB+Tahoma,Bold",12,8,3.2,0,561.2057755175999
2726,003_sd.pdf,2,560.588015764704,93.59996256,10,"ZJQUBB+Tahoma,Bold",12,8,Gemische,0,561.2057755175999
2727,003_sd.pdf,2,549.463540214496,98.159960736,8,"ZJQUBB+Tahoma,Bold",13,1,Gefährliche,0,549.463540214496
2728,003_sd.pdf,2,549.463540214496,146.63995439879477,8,"ZJQUBB+Tahoma,Bold",13,1,Inhaltsstoffe,0,549.463540214496
2729,003_sd.pdf,2,538.1624247349441,103.19995872,8,UUZAOO+Tahoma,13,2,M-PHENOXYBENZYL-3-,0,538.1624247349441
2730,003_sd.pdf,2,538.1624247349441,179.63992814399998,8,UUZAOO+Tahoma,13,2,(,1,538.1624247349441
2731,003_sd.pdf,2,538.1624247349441,182.51992358280134,8,UUZAOO+Tahoma,13,2,"2,2-DICHLORVINYL",0,538.1624247349441
2732,003_sd.pdf,2,538.1624247349441,247.19988707052562,8,UUZAOO+Tahoma,13,2,),1,538.1624247349441
2733,003_sd.pdf,2,538.1624247349441,250.079899968,8,UUZAOO+Tahoma,13,2,-2,0,538.1624247349441
2734,003_sd.pdf,2,538.1624247349441,256.91990328239757,8,UUZAOO+Tahoma,13,2,",",1,538.1624247349441
2735,003_sd.pdf,2,538.1624247349441,259.19988897720293,8,UUZAOO+Tahoma,13,2,2-,0,538.1624247349441
2736,003_sd.pdf,2,538.1624247349441,272.9998908,8,UUZAOO+Tahoma,13,2,DIMETHYLCYCLOPROPANCARBOXYLAT,0,538.1624247349441
2737,003_sd.pdf,2,538.1624247349441,405.47978304482183,8,UUZAOO+Tahoma,13,2,;,1,538.1624247349441
2738,003_sd.pdf,2,538.1624247349441,410.51978150762164,8,UUZAOO+Tahoma,13,2,EG-Nr,0,538.1624247349441
2739,003_sd.pdf,2,538.1624247349441,430.1998365932365,8,UUZAOO+Tahoma,13,2,.,1,538.1624247349441
2740,003_sd.pdf,2,538.1624247349441,434.7598219688416,8,UUZAOO+Tahoma,13,2,:,1,538.1624247349441
2741,003_sd.pdf,2,538.1624247349441,439.7998204316414,8,UUZAOO+Tahoma,13,2,258-067-9,0,538.1624247349441
2742,003_sd.pdf,2,538.1624247349441,473.7598165463976,8,UUZAOO+Tahoma,13,2,;,1,538.1624247349441
2743,003_sd.pdf,2,538.1624247349441,478.79981500919735,8,UUZAOO+Tahoma,13,2,CAS-Nr,0,538.1624247349441
2744,003_sd.pdf,2,538.1624247349441,502.43977834080823,8,UUZAOO+Tahoma,13,2,.,1,538.1624247349441
2745,003_sd.pdf,2,538.1624247349441,507.1197638508133,8,UUZAOO+Tahoma,13,2,:,1,538.1624247349441
2746,003_sd.pdf,2,529.0424283829441,103.19995872,8,UUZAOO+Tahoma,13,4,52645-53-1,0,529.0424283829441
2747,003_sd.pdf,2,529.0424283829441,143.76024001908098,8,UUZAOO+Tahoma,13,4,(,1,529.0424283829441
2748,003_sd.pdf,2,529.0424283829441,146.64023545788234,8,UUZAOO+Tahoma,13,4,M=1000,0,529.0424283829441
2749,003_sd.pdf,2,529.0424283829441,174.24024716747326,8,UUZAOO+Tahoma,13,4,),1,529.0424283829441
2750,003_sd.pdf,2,517.7624328949441,108.11995675200001,8,UUZAOO+Tahoma,13,5,Gewichtsanteil,0,517.7624328949441
2751,003_sd.pdf,2,517.7624328949441,158.27994405203708,8,UUZAOO+Tahoma,13,5,:,1,517.7624328949441
2752,003_sd.pdf,2,517.7624328949441,234.35990625600002,8,UUZAOO+Tahoma,14,1,≥,1,517.7624328949441
2753,003_sd.pdf,2,517.7624328949441,242.2799021232004,8,UUZAOO+Tahoma,14,1,"0,1",0,517.7624328949441
2754,003_sd.pdf,2,517.7624328949441,254.999898,8,UUZAOO+Tahoma,14,1,-,1,517.7624328949441
2755,003_sd.pdf,2,517.7624328949441,260.039895984,8,UUZAOO+Tahoma,14,1,<,1,517.7624328949441
2756,003_sd.pdf,2,517.7624328949441,267.9598918512004,8,UUZAOO+Tahoma,14,1,"0,5",0,517.7624328949441
2757,003_sd.pdf,2,517.7624328949441,280.6798862148006,8,UUZAOO+Tahoma,14,1,%,1,517.7624328949441
2758,003_sd.pdf,2,507.202437118944,108.11995675200001,8,UUZAOO+Tahoma,13,6,Einstufung,0,507.202437118944
2759,003_sd.pdf,2,507.202437118944,145.6799148276108,8,UUZAOO+Tahoma,13,6,1272/2008,0,507.202437118944
2760,003_sd.pdf,2,507.202437118944,183.59994396971308,8,UUZAOO+Tahoma,13,6,[CLP],0,507.202437118944
2761,003_sd.pdf,2,507.202437118944,203.99992062611915,8,UUZAOO+Tahoma,13,6,:,1,507.202437118944
2762,003_sd.pdf,2,507.202437118944,234.3559062576,8,UUZAOO+Tahoma,14,2,Acute,0,507.202437118944
2763,003_sd.pdf,2,507.202437118944,255.35589819947987,8,UUZAOO+Tahoma,14,2,Tox,0,507.202437118944
2764,003_sd.pdf,2,507.202437118944,267.599580472405,8,UUZAOO+Tahoma,14,2,.,1,507.202437118944
2765,003_sd.pdf,2,507.202437118944,272.1595658480101,8,UUZAOO+Tahoma,14,2,4,0,507.202437118944
2766,003_sd.pdf,2,507.202437118944,278.63957000600743,8,UUZAOO+Tahoma,14,2,;,1,507.202437118944
2767,003_sd.pdf,2,507.202437118944,283.55956856120724,8,UUZAOO+Tahoma,14,2,H302,0,507.202437118944
2768,003_sd.pdf,2,507.202437118944,305.6358777456,8,UUZAOO+Tahoma,14,2,Acute,0,507.202437118944
2769,003_sd.pdf,2,507.202437118944,326.51586943212,8,UUZAOO+Tahoma,14,2,Tox,0,507.202437118944
2770,003_sd.pdf,2,507.202437118944,338.7595517050451,8,UUZAOO+Tahoma,14,2,.,1,507.202437118944
2771,003_sd.pdf,2,507.202437118944,343.4395371394502,8,UUZAOO+Tahoma,14,2,4,0,507.202437118944
2772,003_sd.pdf,2,507.202437118944,349.7995411630476,8,UUZAOO+Tahoma,14,2,;,1,507.202437118944
2773,003_sd.pdf,2,507.202437118944,354.71953971824735,8,UUZAOO+Tahoma,14,2,H332,0,507.202437118944
2774,003_sd.pdf,2,507.202437118944,376.79984928,8,UUZAOO+Tahoma,14,2,Skin,0,507.202437118944
2775,003_sd.pdf,2,507.202437118944,392.99982637320653,8,UUZAOO+Tahoma,14,2,Sens,0,507.202437118944
2776,003_sd.pdf,2,507.202437118944,408.7198252308045,8,UUZAOO+Tahoma,14,2,.,1,507.202437118944
2777,003_sd.pdf,2,507.202437118944,413.2798106064096,8,UUZAOO+Tahoma,14,2,1,0,507.202437118944
2778,003_sd.pdf,2,507.202437118944,419.75981476440694,8,UUZAOO+Tahoma,14,2,;,1,507.202437118944
2779,003_sd.pdf,2,507.202437118944,424.6798132440067,8,UUZAOO+Tahoma,14,2,H317,0,507.202437118944
2780,003_sd.pdf,2,507.202437118944,446.7558212976,8,UUZAOO+Tahoma,14,2,Aquatic,0,507.202437118944
2781,003_sd.pdf,2,507.202437118944,473.39579577252596,8,UUZAOO+Tahoma,14,2,Acute,0,507.202437118944
2782,003_sd.pdf,2,507.202437118944,494.5194206541526,8,UUZAOO+Tahoma,14,2,1,0,507.202437118944
2783,003_sd.pdf,2,507.202437118944,500.87939542056165,8,UUZAOO+Tahoma,14,2,;,1,507.202437118944
2784,003_sd.pdf,2,498.202440718944,234.35990625600002,8,UUZAOO+Tahoma,14,3,H400,0,498.202440718944
2785,003_sd.pdf,2,498.202440718944,256.44000136915844,8,UUZAOO+Tahoma,14,3,Aquatic,0,498.202440718944
2786,003_sd.pdf,2,498.202440718944,283.20366757036766,8,UUZAOO+Tahoma,14,3,Chronic,0,498.202440718944
2787,003_sd.pdf,2,498.202440718944,310.44365355076894,8,UUZAOO+Tahoma,14,3,1,0,498.202440718944
2788,003_sd.pdf,2,498.202440718944,316.92365770876626,8,UUZAOO+Tahoma,14,3,;,1,498.202440718944
2789,003_sd.pdf,2,498.202440718944,321.843656263966,8,UUZAOO+Tahoma,14,3,H410,0,498.202440718944
2790,003_sd.pdf,2,485.503565798496,98.159960736,8,"ZJQUBB+Tahoma,Bold",24,1,Das,0,485.503565798496
2791,003_sd.pdf,2,485.503565798496,115.55995663439886,8,"ZJQUBB+Tahoma,Bold",24,1,Gemisch,0,485.503565798496
2792,003_sd.pdf,2,485.503565798496,152.03995600919325,8,"ZJQUBB+Tahoma,Bold",24,1,enthält,0,485.503565798496
2793,003_sd.pdf,2,485.503565798496,183.35996689318392,8,"ZJQUBB+Tahoma,Bold",24,1,die,0,485.503565798496
2794,003_sd.pdf,2,485.503565798496,197.8799724275794,8,"ZJQUBB+Tahoma,Bold",24,1,folgenden,0,485.503565798496
2795,003_sd.pdf,2,485.503565798496,240.35996187117678,8,"ZJQUBB+Tahoma,Bold",24,1,besonders,0,485.503565798496
2796,003_sd.pdf,2,485.503565798496,284.1599740667649,8,"ZJQUBB+Tahoma,Bold",24,1,besorgniserregenden,0,485.503565798496
2797,003_sd.pdf,2,485.503565798496,371.75983166400783,8,"ZJQUBB+Tahoma,Bold",24,1,Stoffe,0,485.503565798496
2798,003_sd.pdf,2,485.503565798496,398.27978991962027,8,"ZJQUBB+Tahoma,Bold",24,1,(,1,485.503565798496
2799,003_sd.pdf,2,485.503565798496,401.8797922260188,8,"ZJQUBB+Tahoma,Bold",24,1,SVHC,0,485.503565798496
2800,003_sd.pdf,2,485.503565798496,423.8397906492159,8,"ZJQUBB+Tahoma,Bold",24,1,),1,485.503565798496
2801,003_sd.pdf,2,485.503565798496,427.43586718598476,8,"ZJQUBB+Tahoma,Bold",24,1,",",1,485.503565798496
2802,003_sd.pdf,2,485.503565798496,432.35978492137684,8,"ZJQUBB+Tahoma,Bold",24,1,die,0,485.503565798496
2803,003_sd.pdf,2,485.503565798496,446.8797610293841,8,"ZJQUBB+Tahoma,Bold",24,1,in,0,485.503565798496
2804,003_sd.pdf,2,485.503565798496,456.71977215217805,8,"ZJQUBB+Tahoma,Bold",24,1,der,0,485.503565798496
2805,003_sd.pdf,2,475.903569638496,98.159960736,8,"ZJQUBB+Tahoma,Bold",24,2,Kandidatenliste,0,475.903569638496
2806,003_sd.pdf,2,475.903569638496,163.5599618459891,8,"ZJQUBB+Tahoma,Bold",24,2,gemäß,0,475.903569638496
2807,003_sd.pdf,2,475.903569638496,193.19997544317894,8,"ZJQUBB+Tahoma,Bold",24,2,REACH,0,475.903569638496
2808,003_sd.pdf,2,475.903569638496,220.7960508471444,8,"ZJQUBB+Tahoma,Bold",24,2,",",1,475.903569638496
2809,003_sd.pdf,2,475.903569638496,225.7160427968268,8,"ZJQUBB+Tahoma,Bold",24,2,Artikel,0,475.903569638496
2810,003_sd.pdf,2,475.903569638496,254.75997794684804,8,"ZJQUBB+Tahoma,Bold",24,2,59,0,475.903569638496
2811,003_sd.pdf,2,475.903569638496,267.23997097724884,8,"ZJQUBB+Tahoma,Bold",24,2,enthalten,0,475.903569638496
2812,003_sd.pdf,2,475.903569638496,308.3999507740503,8,"ZJQUBB+Tahoma,Bold",24,2,sind,0,475.903569638496
2813,003_sd.pdf,2,464.602454158944,103.19995872,8,UUZAOO+Tahoma,24,3,Keine,0,464.602454158944
2814,003_sd.pdf,2,452.7435789024959,98.159960736,8,"ZJQUBB+Tahoma,Bold",24,4,Das,0,452.7435789024959
2815,003_sd.pdf,2,452.7435789024959,115.55995663439886,8,"ZJQUBB+Tahoma,Bold",24,4,Gemisch,0,452.7435789024959
2816,003_sd.pdf,2,452.7435789024959,152.03995600919325,8,"ZJQUBB+Tahoma,Bold",24,4,enthält,0,452.7435789024959
2817,003_sd.pdf,2,452.7435789024959,183.35996689318392,8,"ZJQUBB+Tahoma,Bold",24,4,die,0,452.7435789024959
2818,003_sd.pdf,2,452.7435789024959,197.8799724275794,8,"ZJQUBB+Tahoma,Bold",24,4,folgenden,0,452.7435789024959
2819,003_sd.pdf,2,452.7435789024959,240.35996187117678,8,"ZJQUBB+Tahoma,Bold",24,4,besonders,0,452.7435789024959
2820,003_sd.pdf,2,452.7435789024959,284.1599740667649,8,"ZJQUBB+Tahoma,Bold",24,4,besorgniserregenden,0,452.7435789024959
2821,003_sd.pdf,2,452.7435789024959,371.75983166400783,8,"ZJQUBB+Tahoma,Bold",24,4,Stoffe,0,452.7435789024959
2822,003_sd.pdf,2,452.7435789024959,398.27978991962027,8,"ZJQUBB+Tahoma,Bold",24,4,(,1,452.7435789024959
2823,003_sd.pdf,2,452.7435789024959,401.8797922260188,8,"ZJQUBB+Tahoma,Bold",24,4,SVHC,0,452.7435789024959
2824,003_sd.pdf,2,452.7435789024959,423.8397906492159,8,"ZJQUBB+Tahoma,Bold",24,4,),1,452.7435789024959
2825,003_sd.pdf,2,452.7435789024959,427.43586718598476,8,"ZJQUBB+Tahoma,Bold",24,4,",",1,452.7435789024959
2826,003_sd.pdf,2,452.7435789024959,432.35978492137684,8,"ZJQUBB+Tahoma,Bold",24,4,die,0,452.7435789024959
2827,003_sd.pdf,2,452.7435789024959,446.8797610293841,8,"ZJQUBB+Tahoma,Bold",24,4,zulassungspflichtig,0,452.7435789024959
2828,003_sd.pdf,2,443.023582790496,98.159960736,8,"ZJQUBB+Tahoma,Bold",24,5,gemäß,0,443.023582790496
2829,003_sd.pdf,2,443.023582790496,127.91996002919552,8,"ZJQUBB+Tahoma,Bold",24,5,REACH,0,443.023582790496
2830,003_sd.pdf,2,443.023582790496,155.63603576196078,8,"ZJQUBB+Tahoma,Bold",24,5,",",1,443.023582790496
2831,003_sd.pdf,2,443.023582790496,160.43604216035746,8,"ZJQUBB+Tahoma,Bold",24,5,Anhang,0,443.023582790496
2832,003_sd.pdf,2,443.023582790496,193.43604148715247,8,"ZJQUBB+Tahoma,Bold",24,5,XIV,0,443.023582790496
2833,003_sd.pdf,2,443.023582790496,210.5999678039792,8,"ZJQUBB+Tahoma,Bold",24,5,sind,0,443.023582790496
2834,003_sd.pdf,2,431.72246731094395,103.19995872,8,UUZAOO+Tahoma,24,6,Keine,0,431.72246731094395
2835,003_sd.pdf,2,419.86359205449594,98.159960736,8,"ZJQUBB+Tahoma,Bold",24,7,Zusätzliche,0,419.86359205449594
2836,003_sd.pdf,2,419.86359205449594,146.03995765919356,8,"ZJQUBB+Tahoma,Bold",24,7,Hinweise,0,419.86359205449594
2837,003_sd.pdf,2,409.28247628694396,102.719958912,8,UUZAOO+Tahoma,24,8,Wortlaut,0,409.28247628694396
2838,003_sd.pdf,2,409.28247628694396,133.55995222811774,8,UUZAOO+Tahoma,24,8,der,0,409.28247628694396
2839,003_sd.pdf,2,409.28247628694396,146.6399500945165,8,UUZAOO+Tahoma,24,8,H-,0,409.28247628694396
2840,003_sd.pdf,2,409.28247628694396,156.839937264,8,UUZAOO+Tahoma,24,8,und,0,409.28247628694396
2841,003_sd.pdf,2,409.28247628694396,171.71992066560426,8,UUZAOO+Tahoma,24,8,EUH-Sätze,0,409.28247628694396
2842,003_sd.pdf,2,409.28247628694396,206.51993317667367,8,UUZAOO+Tahoma,24,8,:,1,409.28247628694396
2843,003_sd.pdf,2,409.28247628694396,211.5599316394735,8,UUZAOO+Tahoma,24,8,siehe,0,409.28247628694396
2844,003_sd.pdf,2,409.28247628694396,230.9962383541477,8,UUZAOO+Tahoma,24,8,Abschnitt,0,409.28247628694396
2845,003_sd.pdf,2,409.28247628694396,263.99990282747666,8,UUZAOO+Tahoma,24,8,16.,0,409.28247628694396
2846,003_sd.pdf,2,385.748085700704,70.91507163396,10,"ZJQUBB+Tahoma,Bold",25,8,ABSCHNITT,0,385.748085700704
2847,003_sd.pdf,2,385.748085700704,132.83991467378087,10,"ZJQUBB+Tahoma,Bold",25,8,4,0,385.748085700704
2848,003_sd.pdf,2,385.748085700704,139.31991596977932,10,"ZJQUBB+Tahoma,Bold",25,8,:,1,385.748085700704
2849,003_sd.pdf,2,385.748085700704,145.79991358057924,10,"ZJQUBB+Tahoma,Bold",25,8,Erste-Hilfe-Maßnahmen,0,385.748085700704
2850,003_sd.pdf,2,363.463614614496,70.919971632,8,"ZJQUBB+Tahoma,Bold",25,10,4.1,0,362.5369749851519
2851,003_sd.pdf,2,362.22809510870394,93.59996256,10,"ZJQUBB+Tahoma,Bold",25,10,Beschreibung,0,362.5369749851519
2852,003_sd.pdf,2,362.22809510870394,164.75994795779445,10,"ZJQUBB+Tahoma,Bold",25,10,der,0,362.5369749851519
2853,003_sd.pdf,2,362.22809510870394,184.3199429954333,10,"ZJQUBB+Tahoma,Bold",25,10,Erste-Hilfe-Maßnahmen,0,362.5369749851519
2854,003_sd.pdf,2,351.10361955849595,98.159960736,8,UUZAOO+Tahoma,23,1,Es,0,351.10361955849595
2855,003_sd.pdf,2,351.10361955849595,108.83995616688011,8,UUZAOO+Tahoma,23,1,sind,0,351.10361955849595
2856,003_sd.pdf,2,351.10361955849595,125.63994993887992,8,UUZAOO+Tahoma,23,1,keine,0,351.10361955849595
2857,003_sd.pdf,2,351.10361955849595,146.7599648177906,8,UUZAOO+Tahoma,23,1,besonderen,0,351.10361955849595
2858,003_sd.pdf,2,351.10361955849595,190.43997899205795,8,UUZAOO+Tahoma,23,1,Maßnahmen,0,351.10361955849595
2859,003_sd.pdf,2,351.10361955849595,236.15995763937923,8,UUZAOO+Tahoma,23,1,erforderlich,0,351.10361955849595
2860,003_sd.pdf,2,351.10361955849595,276.23993959845996,8,UUZAOO+Tahoma,23,1,.,1,351.10361955849595
2861,003_sd.pdf,2,338.74362450249595,70.919971632,8,"ZJQUBB+Tahoma,Bold",25,12,4.2,0,337.645384941792
2862,003_sd.pdf,2,337.508104996704,93.59996256,10,"ZJQUBB+Tahoma,Bold",25,12,Wichtigste,0,337.645384941792
2863,003_sd.pdf,2,337.508104996704,150.11994915323632,10,"ZJQUBB+Tahoma,Bold",25,12,akute,0,337.645384941792
2864,003_sd.pdf,2,337.508104996704,181.55994746327195,10,"ZJQUBB+Tahoma,Bold",25,12,und,0,337.645384941792
2865,003_sd.pdf,2,337.508104996704,203.6399400268714,10,"ZJQUBB+Tahoma,Bold",25,12,verzögert,0,337.645384941792
2866,003_sd.pdf,2,337.508104996704,254.75989914611958,10,"ZJQUBB+Tahoma,Bold",25,12,auftretende,0,337.645384941792
2867,003_sd.pdf,2,337.508104996704,317.03986279812415,10,"ZJQUBB+Tahoma,Bold",25,12,Symptome,0,337.645384941792
2868,003_sd.pdf,2,337.508104996704,373.67983947960437,10,"ZJQUBB+Tahoma,Bold",25,12,und,0,337.645384941792
2869,003_sd.pdf,2,337.508104996704,395.7598459871982,10,"ZJQUBB+Tahoma,Bold",25,12,Wirkungen,0,337.645384941792
2870,003_sd.pdf,2,326.383629446496,98.159960736,8,UUZAOO+Tahoma,22,1,Es,0,326.383629446496
2871,003_sd.pdf,2,326.383629446496,108.83995616688011,8,UUZAOO+Tahoma,22,1,liegen,0,326.383629446496
2872,003_sd.pdf,2,326.383629446496,132.23996095571448,8,UUZAOO+Tahoma,22,1,keine,0,326.383629446496
2873,003_sd.pdf,2,326.383629446496,153.35997583462515,8,UUZAOO+Tahoma,22,1,Informationen,0,326.383629446496
2874,003_sd.pdf,2,326.383629446496,205.9199604721029,8,UUZAOO+Tahoma,22,1,vor,0,326.383629446496
2875,003_sd.pdf,2,326.383629446496,217.07996283010016,8,UUZAOO+Tahoma,22,1,.,1,326.383629446496
2876,003_sd.pdf,2,314.023634390496,70.919971632,8,"ZJQUBB+Tahoma,Bold",25,14,4.3,0,312.96461767124566
2877,003_sd.pdf,2,312.78811488470393,93.59996256,10,"ZJQUBB+Tahoma,Bold",25,14,Hinweise,0,312.96461767124566
2878,003_sd.pdf,2,312.78811488470393,142.43994711923835,10,"ZJQUBB+Tahoma,Bold",25,14,auf,0,312.96461767124566
2879,003_sd.pdf,2,312.78811488470393,161.51993221044125,10,"ZJQUBB+Tahoma,Bold",25,14,ärztliche,0,312.96461767124566
2880,003_sd.pdf,2,312.78811488470393,207.8399213851182,10,"ZJQUBB+Tahoma,Bold",25,14,Soforthilfe,0,312.96461767124566
2881,003_sd.pdf,2,312.78811488470393,263.9999112628733,10,"ZJQUBB+Tahoma,Bold",25,14,oder,0,312.96461767124566
2882,003_sd.pdf,2,312.78811488470393,289.67989717607486,10,"ZJQUBB+Tahoma,Bold",25,14,Spezialbehandlung,0,312.96461767124566
2883,003_sd.pdf,2,301.663639334496,98.159960736,8,UUZAOO+Tahoma,21,1,Keine,0,301.663639334496
2884,003_sd.pdf,2,278.108128756704,70.91507163396,10,"ZJQUBB+Tahoma,Bold",25,17,ABSCHNITT,0,278.108128756704
2885,003_sd.pdf,2,278.108128756704,132.83991467378087,10,"ZJQUBB+Tahoma,Bold",25,17,5,0,278.108128756704
2886,003_sd.pdf,2,278.108128756704,139.31991596977932,10,"ZJQUBB+Tahoma,Bold",25,17,:,1,278.108128756704
2887,003_sd.pdf,2,278.108128756704,145.79991358057924,10,"ZJQUBB+Tahoma,Bold",25,17,Maßnahmen,0,278.108128756704
2888,003_sd.pdf,2,278.108128756704,210.83986075298998,10,"ZJQUBB+Tahoma,Bold",25,17,zur,0,278.108128756704
2889,003_sd.pdf,2,278.108128756704,229.79986563062502,10,"ZJQUBB+Tahoma,Bold",25,17,Brandbekämpfung,0,278.108128756704
2890,003_sd.pdf,2,255.82365767049603,70.919971632,8,"ZJQUBB+Tahoma,Bold",25,19,5.1,0,255.2058979176
2891,003_sd.pdf,2,254.58813816470396,93.59996256,10,"ZJQUBB+Tahoma,Bold",25,19,Löschmittel,0,255.2058979176
2892,003_sd.pdf,2,243.463662614496,98.159960736,8,UUZAOO+Tahoma,28,1,Keine,0,243.463662614496
2893,003_sd.pdf,2,231.103667558496,70.919971632,8,"ZJQUBB+Tahoma,Bold",25,21,5.2,0,230.02258799092797
2894,003_sd.pdf,2,229.868148052704,93.59996256,10,"ZJQUBB+Tahoma,Bold",25,21,Besondere,0,230.02258799092797
2895,003_sd.pdf,2,229.868148052704,149.51994604523767,10,"ZJQUBB+Tahoma,Bold",25,21,vom,0,230.02258799092797
2896,003_sd.pdf,2,229.868148052704,173.87994574799387,10,"ZJQUBB+Tahoma,Bold",25,21,Stoff,0,230.02258799092797
2897,003_sd.pdf,2,229.868148052704,201.11994551878962,10,"ZJQUBB+Tahoma,Bold",25,21,oder,0,230.02258799092797
2898,003_sd.pdf,2,229.868148052704,226.79993102363133,10,"ZJQUBB+Tahoma,Bold",25,21,Gemisch,0,230.02258799092797
2899,003_sd.pdf,2,229.868148052704,272.51996375289093,10,"ZJQUBB+Tahoma,Bold",25,21,ausgehende,0,230.02258799092797
2900,003_sd.pdf,2,229.868148052704,336.23997420607657,10,"ZJQUBB+Tahoma,Bold",25,21,Gefahren,0,230.02258799092797
2901,003_sd.pdf,2,218.74367250249603,98.159960736,8,UUZAOO+Tahoma,29,1,Keine,0,218.74367250249603
2902,003_sd.pdf,2,206.383677446496,70.919971632,8,"ZJQUBB+Tahoma,Bold",25,23,5.3,0,205.39526184186238
2903,003_sd.pdf,2,205.14815794070398,93.59996256,10,"ZJQUBB+Tahoma,Bold",25,23,Hinweise,0,205.39526184186238
